Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability
2014,5,9,2.7,6.3,Reject,-0.54,0.37
2014,6,12,2.4,9.6,Reject,-4.08,0.02
2014,7,18,9.0,9.0,Accept,9.0,1.0
2014,11,6,1.8,4.2,Reject,-0.36,0.41
2014,13,9,4.5,4.5,Accept,4.5,0.99
2014,14,15,6.0,9.0,Accept,3.3,0.96
2014,16,15,5.25,9.75,Reject,1.2,0.77
2014,19,12,3.0,9.0,Reject,-2.4,0.08
2014,20,9,2.7,6.3,Accept,-0.54,0.37
2014,21,15,1.5,13.5,Reject,-9.3,0.0
2014,22,15,3.0,12.0,Reject,-5.1,0.01
2014,23,15,3.0,12.0,Reject,-5.1,0.01
2014,25,9,2.7,6.3,Accept,-0.54,0.37
2014,27,9,3.6,5.4,Accept,1.98,0.88
2014,28,15,1.5,13.5,Reject,-9.3,0.0
2014,30,9,1.8,7.2,Reject,-3.06,0.04
2014,31,12,4.2,7.8,Accept,0.96,0.72
2014,32,9,2.25,6.75,Reject,-1.8,0.14
2014,34,9,2.25,6.75,Reject,-1.8,0.14
2014,35,15,5.25,9.75,Accept,1.2,0.77
2014,36,12,4.2,7.8,Accept,0.96,0.72
2014,39,15,3.75,11.25,Reject,-3.0,0.05
2014,40,15,6.0,9.0,Accept,3.3,0.96
2014,41,6,2.4,3.6,Reject,1.32,0.79
2014,42,12,1.2,10.8,Reject,-7.44,0.0
2014,44,18,4.5,13.5,Reject,-3.6,0.03
2014,45,9,3.6,5.4,Accept,1.98,0.88
2014,46,15,5.25,9.75,Reject,1.2,0.77
2014,47,15,3.75,11.25,Reject,-3.0,0.05
2014,48,18,5.4,12.6,Reject,-1.08,0.25
2014,49,12,4.8,7.2,Accept,2.64,0.93
2014,50,9,4.5,4.5,Accept,4.5,0.99
2014,51,9,1.8,7.2,Reject,-3.06,0.04
2015,1,15,5.25,9.75,Accept,1.2,0.77
2015,2,12,1.2,10.8,Reject,-7.44,0.0
2015,3,9,1.8,7.2,Reject,-3.06,0.04
2015,4,9,2.7,6.3,Accept,-0.54,0.37
2015,5,15,3.0,12.0,Reject,-5.1,0.01
2015,7,12,3.0,9.0,Reject,-2.4,0.08
2015,8,12,4.2,7.8,Reject,0.96,0.72
2015,9,6,2.4,3.6,Accept,1.32,0.79
2015,10,9,2.7,6.3,Reject,-0.54,0.37
2015,11,15,5.25,9.75,Accept,1.2,0.77
2015,13,18,5.4,12.6,Reject,-1.08,0.25
2015,14,18,9.0,9.0,Accept,9.0,1.0
2015,16,9,3.6,5.4,Accept,1.98,0.88
2015,17,15,6.0,9.0,Accept,3.3,0.96
2015,18,9,4.5,4.5,Accept,4.5,0.99
2015,19,12,4.2,7.8,Accept,0.96,0.72
2015,20,9,2.7,6.3,Reject,-0.54,0.37
2015,21,12,2.4,9.6,Reject,-4.08,0.02
2015,23,9,1.8,7.2,Reject,-3.06,0.04
2015,25,15,1.5,13.5,Reject,-9.3,0.0
2015,26,15,6.0,9.0,Accept,3.3,0.96
2015,27,9,2.25,6.75,Reject,-1.8,0.14
2015,28,9,3.6,5.4,Accept,1.98,0.88
2015,30,15,3.75,11.25,Reject,-3.0,0.05
2015,32,15,5.25,9.75,Reject,1.2,0.77
2015,34,9,4.5,4.5,Accept,4.5,0.99
2015,35,18,4.5,13.5,Reject,-3.6,0.03
2015,40,6,1.2,4.8,Reject,-2.04,0.12
2015,41,9,2.25,6.75,Reject,-1.8,0.14
2015,43,12,4.8,7.2,Accept,2.64,0.93
2015,45,15,3.0,12.0,Reject,-5.1,0.01
2015,46,15,5.25,9.75,Accept,1.2,0.77
2015,48,9,2.7,6.3,Reject,-0.54,0.37
2015,49,15,3.75,11.25,Reject,-3.0,0.05
2015,50,15,1.5,13.5,Reject,-9.3,0.0
2015,51,6,1.8,4.2,Reject,-0.36,0.41
2016,1,9,4.5,4.5,Accept,4.5,0.99
2016,2,15,3.0,12.0,Reject,-5.1,0.01
2016,3,12,4.2,7.8,Accept,0.96,0.72
2016,4,15,5.25,9.75,Accept,1.2,0.77
2016,5,12,3.0,9.0,Reject,-2.4,0.08
2016,7,18,4.5,13.5,Reject,-3.6,0.03
2016,8,9,2.7,6.3,Reject,-0.54,0.37
2016,9,15,3.0,12.0,Reject,-5.1,0.01
2016,10,6,2.4,3.6,Accept,1.32,0.79
2016,12,15,5.25,9.75,Reject,1.2,0.77
2016,13,9,4.5,4.5,Accept,4.5,0.99
2016,14,15,1.5,13.5,Reject,-9.3,0.0
2016,15,9,2.7,6.3,Reject,-0.54,0.37
2016,16,9,2.25,6.75,Accept,-1.8,0.14
2016,17,18,9.0,9.0,Accept,9.0,1.0
2016,18,15,6.0,9.0,Accept,3.3,0.96
2016,19,6,1.2,4.8,Reject,-2.04,0.12
2016,20,9,2.7,6.3,Reject,-0.54,0.37
2016,21,18,5.4,12.6,Reject,-1.08,0.25
2016,23,12,1.2,10.8,Reject,-7.44,0.0
2016,25,12,4.2,7.8,Accept,0.96,0.72
2016,28,9,3.6,5.4,Reject,1.98,0.88
2016,29,9,1.8,7.2,Reject,-3.06,0.04
2016,30,15,3.75,11.25,Reject,-3.0,0.05
2016,32,15,5.25,9.75,Accept,1.2,0.77
2016,34,12,4.8,7.2,Accept,2.64,0.93
2016,37,9,3.6,5.4,Accept,1.98,0.88
2016,38,9,2.25,6.75,Reject,-1.8,0.14
2016,40,15,5.25,9.75,Accept,1.2,0.77
2016,41,15,3.75,11.25,Reject,-3.0,0.05
2016,42,9,2.7,6.3,Reject,-0.54,0.37
2016,43,12,2.4,9.6,Reject,-4.08,0.02
2016,44,15,1.5,13.5,Reject,-9.3,0.0
2016,47,15,6.0,9.0,Accept,3.3,0.96
2016,50,6,1.8,4.2,Reject,-0.36,0.41
2016,51,9,1.8,7.2,Reject,-3.06,0.04
2017,3,15,5.25,9.75,Accept,1.2,0.77
2017,5,15,5.25,9.75,Accept,1.2,0.77
2017,8,15,3.75,11.25,Reject,-3.0,0.05
2017,9,6,1.8,4.2,Reject,-0.36,0.41
2017,11,15,6.0,9.0,Accept,3.3,0.96
2017,12,12,4.2,7.8,Accept,0.96,0.72
2017,13,15,1.5,13.5,Reject,-9.3,0.0
2017,14,9,2.7,6.3,Reject,-0.54,0.37
2017,15,18,9.0,9.0,Accept,9.0,1.0
2017,16,9,4.5,4.5,Accept,4.5,0.99
2017,19,12,3.0,9.0,Reject,-2.4,0.08
2017,21,15,1.5,13.5,Reject,-9.3,0.0
2017,22,15,3.0,12.0,Reject,-5.1,0.01
2017,23,15,6.0,9.0,Accept,3.3,0.96
2017,26,9,2.25,6.75,Reject,-1.8,0.14
2017,27,15,3.0,12.0,Reject,-5.1,0.01
2017,28,9,1.8,7.2,Reject,-3.06,0.04
2017,29,15,5.25,9.75,Reject,1.2,0.77
2017,30,9,1.8,7.2,Reject,-3.06,0.04
2017,32,12,4.2,7.8,Accept,0.96,0.72
2017,33,12,2.4,9.6,Reject,-4.08,0.02
2017,34,9,2.7,6.3,Accept,-0.54,0.37
2017,35,18,4.5,13.5,Reject,-3.6,0.03
2017,36,9,4.5,4.5,Accept,4.5,0.99
2017,38,15,5.25,9.75,Accept,1.2,0.77
2017,40,15,3.75,11.25,Reject,-3.0,0.05
2017,41,9,2.7,6.3,Accept,-0.54,0.37
2017,42,9,3.6,5.4,Accept,1.98,0.88
2017,43,6,1.2,4.8,Reject,-2.04,0.12
2017,44,9,3.6,5.4,Reject,1.98,0.88
2017,45,12,1.2,10.8,Reject,-7.44,0.0
2017,47,6,2.4,3.6,Reject,1.32,0.79
2017,48,9,2.7,6.3,Accept,-0.54,0.37
2017,49,9,2.25,6.75,Accept,-1.8,0.14
2017,50,18,5.4,12.6,Accept,-1.08,0.25
2017,51,12,4.8,7.2,Accept,2.64,0.93
2018,1,9,3.6,5.4,Accept,1.98,0.88
2018,2,15,5.25,9.75,Accept,1.2,0.77
2018,3,18,5.4,12.6,Reject,-1.08,0.25
2018,4,9,1.8,7.2,Reject,-3.06,0.04
2018,5,12,1.2,10.8,Reject,-7.44,0.0
2018,7,15,1.5,13.5,Reject,-9.3,0.0
2018,8,9,2.7,6.3,Reject,-0.54,0.37
2018,9,18,9.0,9.0,Accept,9.0,1.0
2018,10,6,1.8,4.2,Reject,-0.36,0.41
2018,12,12,4.2,7.8,Accept,0.96,0.72
2018,13,15,5.25,9.75,Accept,1.2,0.77
2018,16,15,6.0,9.0,Accept,3.3,0.96
2018,17,15,1.5,13.5,Reject,-9.3,0.0
2018,19,6,1.2,4.8,Reject,-2.04,0.12
2018,21,15,3.0,12.0,Reject,-5.1,0.01
2018,23,9,2.7,6.3,Accept,-0.54,0.37
2018,25,15,3.0,12.0,Reject,-5.1,0.01
2018,28,12,2.4,9.6,Reject,-4.08,0.02
2018,30,9,2.25,6.75,Reject,-1.8,0.14
2018,31,15,6.0,9.0,Accept,3.3,0.96
2018,32,9,2.25,6.75,Reject,-1.8,0.14
2018,33,9,1.8,7.2,Reject,-3.06,0.04
2018,34,12,4.2,7.8,Accept,0.96,0.72
2018,35,12,4.8,7.2,Reject,2.64,0.93
2018,37,18,4.5,13.5,Accept,-3.6,0.03
2018,38,9,2.7,6.3,Reject,-0.54,0.37
2018,40,6,2.4,3.6,Accept,1.32,0.79
2018,41,15,5.25,9.75,Reject,1.2,0.77
2018,42,9,2.7,6.3,Reject,-0.54,0.37
2018,43,9,3.6,5.4,Accept,1.98,0.88
2018,44,15,3.75,11.25,Reject,-3.0,0.05
2018,45,12,3.0,9.0,Reject,-2.4,0.08
2018,46,9,4.5,4.5,Accept,4.5,0.99
2018,47,15,5.25,9.75,Accept,1.2,0.77
2018,48,15,3.75,11.25,Reject,-3.0,0.05
2018,50,9,4.5,4.5,Accept,4.5,0.99
2019,1,9,2.25,6.75,Reject,-1.8,0.14
2019,4,12,1.2,10.8,Reject,-7.44,0.0
2019,6,12,2.4,9.6,Reject,-4.08,0.02
2019,7,15,5.25,9.75,Accept,1.2,0.77
2019,8,15,6.0,9.0,Accept,3.3,0.96
2019,10,15,5.25,9.75,Accept,1.2,0.77
2019,11,9,2.7,6.3,Reject,-0.54,0.37
2019,12,9,1.8,7.2,Reject,-3.06,0.04
2019,14,12,4.2,7.8,Accept,0.96,0.72
2019,17,6,1.8,4.2,Reject,-0.36,0.41
2019,19,6,2.4,3.6,Accept,1.32,0.79
2019,20,15,3.0,12.0,Reject,-5.1,0.01
2019,21,15,1.5,13.5,Reject,-9.3,0.0
2019,24,9,2.25,6.75,Reject,-1.8,0.14
2019,25,15,6.0,9.0,Accept,3.3,0.96
2019,26,9,3.6,5.4,Accept,1.98,0.88
2019,27,9,3.6,5.4,Accept,1.98,0.88
2019,28,9,2.7,6.3,Accept,-0.54,0.37
2019,29,9,1.8,7.2,Reject,-3.06,0.04
2019,30,15,1.5,13.5,Reject,-9.3,0.0
2019,31,9,4.5,4.5,Accept,4.5,0.99
2019,32,9,2.7,6.3,Accept,-0.54,0.37
2019,33,15,5.25,9.75,Accept,1.2,0.77
2019,35,18,5.4,12.6,Accept,-1.08,0.25
2019,37,15,3.75,11.25,Reject,-3.0,0.05
2019,38,6,1.2,4.8,Reject,-2.04,0.12
2019,39,9,4.5,4.5,Accept,4.5,0.99
2019,40,15,3.75,11.25,Accept,-3.0,0.05
2019,41,12,3.0,9.0,Reject,-2.4,0.08
2019,42,15,5.25,9.75,Accept,1.2,0.77
2019,43,18,9.0,9.0,Accept,9.0,1.0
2019,44,12,4.8,7.2,Accept,2.64,0.93
2019,45,18,4.5,13.5,Reject,-3.6,0.03
2019,46,15,3.0,12.0,Reject,-5.1,0.01
2019,47,12,4.2,7.8,Reject,0.96,0.72
2019,51,9,2.7,6.3,Reject,-0.54,0.37
2020,2,9,4.5,4.5,Accept,4.5,0.99
2020,3,12,4.8,7.2,Accept,2.64,0.93
2020,5,9,2.7,6.3,Reject,-0.54,0.37
2020,7,15,3.0,12.0,Reject,-5.1,0.01
2020,9,12,4.2,7.8,Accept,0.96,0.72
2020,10,15,5.25,9.75,Accept,1.2,0.77
2020,11,18,4.5,13.5,Reject,-3.6,0.03
2020,13,15,3.75,11.25,Reject,-3.0,0.05
2020,15,6,2.4,3.6,Accept,1.32,0.79
2020,16,9,1.8,7.2,Reject,-3.06,0.04
2020,17,9,2.25,6.75,Reject,-1.8,0.14
2020,21,12,2.4,9.6,Reject,-4.08,0.02
2020,23,18,5.4,12.6,Reject,-1.08,0.25
2020,25,15,1.5,13.5,Reject,-9.3,0.0
2020,26,15,3.75,11.25,Reject,-3.0,0.05
2020,27,9,3.6,5.4,Accept,1.98,0.88
2020,28,9,2.7,6.3,Reject,-0.54,0.37
2020,31,12,3.0,9.0,Reject,-2.4,0.08
2020,32,6,1.2,4.8,Reject,-2.04,0.12
2020,33,12,4.2,7.8,Accept,0.96,0.72
2020,34,15,6.0,9.0,Accept,3.3,0.96
2020,35,12,1.2,10.8,Reject,-7.44,0.0
2020,37,15,5.25,9.75,Accept,1.2,0.77
2020,38,9,2.25,6.75,Accept,-1.8,0.14
2020,39,9,1.8,7.2,Reject,-3.06,0.04
2020,40,9,2.7,6.3,Accept,-0.54,0.37
2020,41,15,6.0,9.0,Accept,3.3,0.96
2020,42,15,1.5,13.5,Reject,-9.3,0.0
2020,43,15,5.25,9.75,Accept,1.2,0.77
2020,44,9,3.6,5.4,Accept,1.98,0.88
2020,45,18,9.0,9.0,Accept,9.0,1.0
2020,46,6,1.8,4.2,Reject,-0.36,0.41
2020,47,15,3.0,12.0,Reject,-5.1,0.01
2020,48,9,4.5,4.5,Accept,4.5,0.99
2020,50,15,5.25,9.75,Reject,1.2,0.77
2020,51,9,2.7,6.3,Reject,-0.54,0.37
2021,1,9,1.8,7.2,Reject,-3.06,0.04
2021,4,15,5.25,9.75,Accept,1.2,0.77
2021,5,15,3.0,12.0,Reject,-5.1,0.01
2021,6,15,5.25,9.75,Accept,1.2,0.77
2021,7,9,4.5,4.5,Accept,4.5,0.99
2021,8,9,3.6,5.4,Accept,1.98,0.88
2021,9,15,6.0,9.0,Accept,3.3,0.96
2021,10,12,3.0,9.0,Reject,-2.4,0.08
2021,11,15,3.75,11.25,Reject,-3.0,0.05
2021,12,9,3.6,5.4,Accept,1.98,0.88
2021,13,9,2.7,6.3,Accept,-0.54,0.37
2021,14,15,3.75,11.25,Reject,-3.0,0.05
2021,16,12,4.8,7.2,Accept,2.64,0.93
2021,17,6,2.4,3.6,Accept,1.32,0.79
2021,18,18,9.0,9.0,Accept,9.0,1.0
2021,19,6,1.2,4.8,Reject,-2.04,0.12
2021,22,15,5.25,9.75,Accept,1.2,0.77
2021,23,9,2.25,6.75,Reject,-1.8,0.14
2021,24,18,4.5,13.5,Reject,-3.6,0.03
2021,26,9,1.8,7.2,Reject,-3.06,0.04
2021,32,9,2.25,6.75,Reject,-1.8,0.14
2021,34,9,4.5,4.5,Accept,4.5,0.99
2021,35,6,1.8,4.2,Accept,-0.36,0.41
2021,36,12,2.4,9.6,Reject,-4.08,0.02
2021,37,12,4.2,7.8,Accept,0.96,0.72
2021,38,15,1.5,13.5,Reject,-9.3,0.0
2021,39,9,2.7,6.3,Reject,-0.54,0.37
2021,41,18,5.4,12.6,Reject,-1.08,0.25
2021,42,15,6.0,9.0,Accept,3.3,0.96
2021,44,15,1.5,13.5,Reject,-9.3,0.0
2021,45,12,4.2,7.8,Accept,0.96,0.72
2021,46,9,2.7,6.3,Reject,-0.54,0.37
2021,47,9,2.7,6.3,Reject,-0.54,0.37
2021,48,15,5.25,9.75,Accept,1.2,0.77
2021,49,12,1.2,10.8,Reject,-7.44,0.0
2021,51,15,3.0,12.0,Reject,-5.1,0.01
2022,3,12,2.4,9.6,Reject,-4.08,0.02
2022,4,9,1.8,7.2,Reject,-3.06,0.04
2022,6,6,2.4,3.6,Reject,1.32,0.79
2022,7,9,4.5,4.5,Accept,4.5,0.99
2022,8,12,4.8,7.2,Accept,2.64,0.93
2022,10,9,2.7,6.3,Accept,-0.54,0.37
2022,11,9,4.5,4.5,Accept,4.5,0.99
2022,12,6,1.2,4.8,Reject,-2.04,0.12
2022,13,18,5.4,12.6,Reject,-1.08,0.25
2022,15,15,5.25,9.75,Accept,1.2,0.77
2022,16,15,3.75,11.25,Reject,-3.0,0.05
2022,17,15,5.25,9.75,Reject,1.2,0.77
2022,18,18,9.0,9.0,Accept,9.0,1.0
2022,21,12,3.0,9.0,Reject,-2.4,0.08
2022,22,9,2.7,6.3,Reject,-0.54,0.37
2022,23,12,1.2,10.8,Reject,-7.44,0.0
2022,24,9,2.25,6.75,Reject,-1.8,0.14
2022,25,15,6.0,9.0,Accept,3.3,0.96
2022,27,9,3.6,5.4,Accept,1.98,0.88
2022,29,15,5.25,9.75,Accept,1.2,0.77
2022,30,9,2.7,6.3,Reject,-0.54,0.37
2022,31,15,3.75,11.25,Reject,-3.0,0.05
2022,32,9,2.7,6.3,Accept,-0.54,0.37
2022,34,15,6.0,9.0,Accept,3.3,0.96
2022,36,9,3.6,5.4,Accept,1.98,0.88
2022,37,9,1.8,7.2,Reject,-3.06,0.04
2022,38,15,1.5,13.5,Reject,-9.3,0.0
2022,40,18,4.5,13.5,Reject,-3.6,0.03
2022,41,6,1.8,4.2,Reject,-0.36,0.41
2022,42,15,3.0,12.0,Reject,-5.1,0.01
2022,43,12,4.2,7.8,Accept,0.96,0.72
2022,44,15,3.0,12.0,Reject,-5.1,0.01
2022,45,15,1.5,13.5,Reject,-9.3,0.0
2022,47,12,4.2,7.8,Accept,0.96,0.72
2022,48,15,5.25,9.75,Accept,1.2,0.77
2022,50,9,2.25,6.75,Reject,-1.8,0.14
2023,1,12,4.2,7.8,Accept,0.96,0.72
2023,2,9,3.6,5.4,Accept,1.98,0.88
2023,3,12,4.8,7.2,Accept,2.64,0.93
2023,4,9,3.6,5.4,Accept,1.98,0.88
2023,5,15,1.5,13.5,Reject,-9.3,0.0
2023,6,9,4.5,4.5,Accept,4.5,0.99
2023,8,15,6.0,9.0,Accept,3.3,0.96
2023,9,15,5.25,9.75,Accept,1.2,0.77
2023,11,15,3.0,12.0,Reject,-5.1,0.01
2023,12,9,2.7,6.3,Reject,-0.54,0.37
2023,13,12,2.4,9.6,Reject,-4.08,0.02
2023,14,15,1.5,13.5,Reject,-9.3,0.0
2023,16,15,5.25,9.75,Accept,1.2,0.77
2023,17,9,1.8,7.2,Reject,-3.06,0.04
2023,18,9,2.7,6.3,Reject,-0.54,0.37
2023,20,18,9.0,9.0,Accept,9.0,1.0
2023,21,18,4.5,13.5,Reject,-3.6,0.03
2023,22,9,2.7,6.3,Reject,-0.54,0.37
2023,23,12,4.2,7.8,Reject,0.96,0.72
2023,24,6,2.4,3.6,Accept,1.32,0.79
2023,27,9,1.8,7.2,Reject,-3.06,0.04
2023,28,9,4.5,4.5,Accept,4.5,0.99
2023,29,15,3.0,12.0,Reject,-5.1,0.01
2023,31,9,2.25,6.75,Reject,-1.8,0.14
2023,33,15,5.25,9.75,Reject,1.2,0.77
2023,34,15,6.0,9.0,Accept,3.3,0.96
2023,35,18,5.4,12.6,Reject,-1.08,0.25
2023,36,15,3.75,11.25,Reject,-3.0,0.05
2023,40,6,1.8,4.2,Accept,-0.36,0.41
2023,45,12,1.2,10.8,Reject,-7.44,0.0
2023,46,15,3.75,11.25,Reject,-3.0,0.05
2023,47,15,5.25,9.75,Accept,1.2,0.77
2023,48,9,2.7,6.3,Reject,-0.54,0.37
2023,49,9,2.25,6.75,Reject,-1.8,0.14
2023,50,12,3.0,9.0,Reject,-2.4,0.08
2023,51,6,1.2,4.8,Reject,-2.04,0.12
2024,6,15,3.0,12.0,Reject,-5.1,0.01
2024,7,12,2.4,9.6,Reject,-4.08,0.02
2024,8,9,4.5,4.5,Accept,4.5,0.99
2024,9,9,4.5,4.5,Accept,4.5,0.99
2024,10,18,5.4,12.6,Reject,-1.08,0.25
2024,11,9,2.7,6.3,Reject,-0.54,0.37
2024,12,15,6.0,9.0,Accept,3.3,0.96
2024,14,15,1.5,13.5,Reject,-9.3,0.0
2024,16,9,3.6,5.4,Reject,1.98,0.88
2024,17,12,4.8,7.2,Accept,2.64,0.93
2024,18,18,9.0,9.0,Accept,9.0,1.0
2024,19,9,2.7,6.3,Accept,-0.54,0.37
2024,20,15,5.25,9.75,Reject,1.2,0.77
2024,21,15,5.25,9.75,Accept,1.2,0.77
2024,22,15,5.25,9.75,Accept,1.2,0.77
2024,24,9,2.7,6.3,Reject,-0.54,0.37
2024,26,9,2.7,6.3,Accept,-0.54,0.37
2024,29,9,2.25,6.75,Accept,-1.8,0.14
2024,30,15,5.25,9.75,Accept,1.2,0.77
2024,31,9,3.6,5.4,Accept,1.98,0.88
2024,32,12,3.0,9.0,Reject,-2.4,0.08
2024,33,12,4.2,7.8,Accept,0.96,0.72
2024,34,9,1.8,7.2,Reject,-3.06,0.04
2024,35,9,1.8,7.2,Reject,-3.06,0.04
2024,36,6,1.2,4.8,Reject,-2.04,0.12
2024,38,15,1.5,13.5,Reject,-9.3,0.0
2024,39,15,3.75,11.25,Reject,-3.0,0.05
2024,40,6,2.4,3.6,Accept,1.32,0.79
2024,41,18,4.5,13.5,Reject,-3.6,0.03
2024,42,15,3.0,12.0,Reject,-5.1,0.01
2024,43,9,2.25,6.75,Reject,-1.8,0.14
2024,45,12,1.2,10.8,Reject,-7.44,0.0
2024,46,15,6.0,9.0,Accept,3.3,0.96
2024,47,12,4.2,7.8,Accept,0.96,0.72
2024,49,6,1.8,4.2,Accept,-0.36,0.41
2024,51,15,3.75,11.25,Reject,-3.0,0.05
2025,2,9,4.5,4.5,Accept,4.5,0.99
2025,3,15,3.0,12.0,Reject,-5.1,0.01
2025,4,15,6.0,9.0,Accept,3.3,0.96
2025,6,9,2.7,6.3,Accept,-0.54,0.37
2025,8,9,3.6,5.4,Accept,1.98,0.88
2025,9,6,1.8,4.2,Accept,-0.36,0.41
2025,10,15,5.25,9.75,Accept,1.2,0.77
2025,11,9,4.5,4.5,Accept,4.5,0.99
2025,13,6,1.2,4.8,Reject,-2.04,0.12
2025,15,12,2.4,9.6,Reject,-4.08,0.02
2025,16,9,3.6,5.4,Accept,1.98,0.88
2025,17,15,5.25,9.75,Accept,1.2,0.77
2025,19,18,4.5,13.5,Accept,-3.6,0.03
2025,21,9,2.25,6.75,Reject,-1.8,0.14
2025,24,12,4.2,7.8,Accept,0.96,0.72
2025,25,18,5.4,12.6,Accept,-1.08,0.25
2025,26,15,3.0,12.0,Reject,-5.1,0.01
2025,29,18,9.0,9.0,Accept,9.0,1.0
2025,30,9,2.7,6.3,Reject,-0.54,0.37
2025,31,12,4.2,7.8,Accept,0.96,0.72
2025,32,12,1.2,10.8,Reject,-7.44,0.0
2025,33,15,3.75,11.25,Accept,-3.0,0.05
2025,34,9,2.25,6.75,Accept,-1.8,0.14
2025,35,9,1.8,7.2,Reject,-3.06,0.04
2025,36,6,2.4,3.6,Accept,1.32,0.79
2025,37,15,1.5,13.5,Reject,-9.3,0.0
2025,38,15,5.25,9.75,Accept,1.2,0.77
2025,39,15,6.0,9.0,Accept,3.3,0.96
2025,40,12,3.0,9.0,Reject,-2.4,0.08
2025,41,15,3.75,11.25,Reject,-3.0,0.05
2025,43,15,5.25,9.75,Accept,1.2,0.77
2025,44,9,2.7,6.3,Reject,-0.54,0.37
2025,45,9,1.8,7.2,Reject,-3.06,0.04
2025,46,9,2.7,6.3,Reject,-0.54,0.37
2025,48,15,1.5,13.5,Reject,-9.3,0.0
2025,51,12,4.8,7.2,Accept,2.64,0.93
2026,1,12,4.2,7.8,Accept,0.96,0.72
2026,6,6,1.8,4.2,Accept,-0.36,0.41
2026,9,12,2.4,9.6,Reject,-4.08,0.02
2026,10,9,2.7,6.3,Accept,-0.54,0.37
2026,11,9,1.8,7.2,Reject,-3.06,0.04
2026,12,6,1.2,4.8,Reject,-2.04,0.12
2026,13,15,3.0,12.0,Reject,-5.1,0.01
2026,14,9,2.7,6.3,Reject,-0.54,0.37
2026,15,15,1.5,13.5,Reject,-9.3,0.0
2026,16,9,4.5,4.5,Reject,4.5,0.99
2026,17,15,3.75,11.25,Reject,-3.0,0.05
2026,18,18,5.4,12.6,Reject,-1.08,0.25
2026,21,15,3.75,11.25,Reject,-3.0,0.05
2026,22,12,4.2,7.8,Accept,0.96,0.72
2026,23,12,3.0,9.0,Reject,-2.4,0.08
2026,24,9,4.5,4.5,Accept,4.5,0.99
2026,25,15,6.0,9.0,Accept,3.3,0.96
2026,26,6,2.4,3.6,Accept,1.32,0.79
2026,27,9,2.7,6.3,Reject,-0.54,0.37
2026,29,9,3.6,5.4,Reject,1.98,0.88
2026,30,15,6.0,9.0,Accept,3.3,0.96
2026,31,18,9.0,9.0,Accept,9.0,1.0
2026,32,15,5.25,9.75,Accept,1.2,0.77
2026,33,15,3.0,12.0,Reject,-5.1,0.01
2026,36,9,1.8,7.2,Reject,-3.06,0.04
2026,37,9,2.25,6.75,Accept,-1.8,0.14
2026,38,15,5.25,9.75,Reject,1.2,0.77
2026,40,15,1.5,13.5,Reject,-9.3,0.0
2026,42,9,2.7,6.3,Reject,-0.54,0.37
2026,43,15,5.25,9.75,Accept,1.2,0.77
2026,44,12,4.8,7.2,Reject,2.64,0.93
2026,45,12,1.2,10.8,Reject,-7.44,0.0
2026,46,18,4.5,13.5,Reject,-3.6,0.03
2026,48,15,5.25,9.75,Accept,1.2,0.77
2026,49,9,2.25,6.75,Reject,-1.8,0.14
2026,50,9,3.6,5.4,Accept,1.98,0.88
2027,1,9,3.6,5.4,Accept,1.98,0.88
2027,2,15,6.0,9.0,Accept,3.3,0.96
2027,5,9,2.25,6.75,Reject,-1.8,0.14
2027,7,15,3.0,12.0,Reject,-5.1,0.01
2027,8,9,2.25,6.75,Reject,-1.8,0.14
2027,10,6,2.4,3.6,Accept,1.32,0.79
2027,11,9,2.7,6.3,Accept,-0.54,0.37
2027,14,9,4.5,4.5,Accept,4.5,0.99
2027,15,18,4.5,13.5,Reject,-3.6,0.03
2027,17,9,2.7,6.3,Reject,-0.54,0.37
2027,18,15,3.75,11.25,Reject,-3.0,0.05
2027,19,15,5.25,9.75,Accept,1.2,0.77
2027,20,9,1.8,7.2,Reject,-3.06,0.04
2027,21,9,2.7,6.3,Accept,-0.54,0.37
2027,22,12,3.0,9.0,Reject,-2.4,0.08
2027,23,15,3.75,11.25,Reject,-3.0,0.05
2027,24,12,2.4,9.6,Reject,-4.08,0.02
2027,25,6,1.2,4.8,Reject,-2.04,0.12
2027,28,12,1.2,10.8,Reject,-7.44,0.0
2027,30,12,4.2,7.8,Reject,0.96,0.72
2027,31,9,4.5,4.5,Accept,4.5,0.99
2027,34,15,5.25,9.75,Accept,1.2,0.77
2027,36,9,2.7,6.3,Accept,-0.54,0.37
2027,37,18,5.4,12.6,Reject,-1.08,0.25
2027,38,15,5.25,9.75,Accept,1.2,0.77
2027,39,9,1.8,7.2,Accept,-3.06,0.04
2027,40,9,3.6,5.4,Accept,1.98,0.88
2027,41,12,4.8,7.2,Accept,2.64,0.93
2027,43,15,6.0,9.0,Reject,3.3,0.96
2027,44,15,1.5,13.5,Reject,-9.3,0.0
2027,45,15,1.5,13.5,Reject,-9.3,0.0
2027,47,6,1.8,4.2,Reject,-0.36,0.41
2027,48,12,4.2,7.8,Reject,0.96,0.72
2027,49,15,5.25,9.75,Accept,1.2,0.77
2027,50,15,3.0,12.0,Reject,-5.1,0.01
2027,51,18,9.0,9.0,Accept,9.0,1.0
2028,1,9,4.5,4.5,Accept,4.5,0.99
2028,2,12,3.0,9.0,Reject,-2.4,0.08
2028,4,9,4.5,4.5,Reject,4.5,0.99
2028,5,12,4.8,7.2,Accept,2.64,0.93
